"";"grate.2";"grate.4";"grate.15";"grate.16";"grate.17";"grate.20";"grate.22";"grate.25";"grate.26";"grate.27";"grate.36";"grate.43";"grate.54";"grate.70";"grate.72";"grate.80";"grate.97";"grate.98";"grate.100";"grate.101";"grate.104";"grate.106";"grate.109";"grate.112";"grate.113";"grate.127";"grate.128";"grate.133";"grate.137";"grate.141";"grate.145";"grate.146";"grate.151";"grate.156";"grate.174";"grate.175";"grate.189";"grate.190";"grate.197";"grate.209";"grate.217";"grate.220";"grate.227";"grate.228";"grate.229";"grate.231";"grate.233";"grate.240";"grate.262";"grate.263";"grate.264";"grate.274";"grate.277";"grate.283";"grate.286";"grate.288";"grate.294";"grate.300";"grate.303";"grate.309";"grate.315";"grate.323";"grate.327";"grate.328";"grate.333";"grate.335";"grate.352";"grate.353";"grate.355";"grate.360";"grate.362";"grate.363";"grate.364";"grate.365";"grate.366";"grate.371";"grate.373";"grate.375";"grate.377";"grate.379";"grate.381";"grate.383";"grate.385";"grate.388";"grate.391";"grate.398";"grate.399";"grate.400";"grate.411";"grate.413";"grate.415";"grate.416";"grate.420";"grate.422";"grate.427";"grate.429";"grate.434";"grate.438";"grate.446";"grate.451";"grate.457";"grate.462";"grate.465";"grate.470";"grate.473";"grate.477";"grate.482";"grate.485";"grate.488";"grate.490";"grate.497";"grate.501";"grate.507";"grate.512";"grate.513";"grate.525";"grate.534";"grate.535";"grate.537";"grate.541";"grate.546";"grate.547";"grate.556";"grate.560";"grate.562";"grate.568";"grate.570";"grate.571";"grate.595";"grate.599";"grate.603";"grate.604";"grate.613";"grate.624";"grate.625";"grate.628";"grate.632";"grate.642";"grate.643";"grate.644";"grate.646";"grate.651";"grate.652";"grate.653";"grate.656";"grate.668";"grate.670";"grate.690";"grate.698";"grate.699";"grate.704";"grate.709";"grate.714";"grate.718";"grate.736";"grate.740";"grate.741";"grate.744";"grate.745";"grate.747";"grate.749";"grate.751";"grate.759";"grate.760";"grate.781";"grate.784";"grate.787";"grate.794";"grate.797";"grate.798";"grate.800";"grate.802";"grate.806";"grate.808";"grate.819";"grate.820";"grate.822";"grate.826"
"297";0,02954;0,032255;0,030032;0,019408;0,0058064;0,027855;0,021731;NA;0,019346;NA;0,01229;0,03001;0,0038104;0,018393;NA;0,015591;0,030298;0,015445;0,0069299;0,026081;0,015719;0,014599;0,005816;0,026534;0,019538;0,01182;0,024511;0,016428;0,026434;NA;0,028641;NA;0,020344;0,0092747;0,029918;0,025663;NA;NA;NA;0,011415;0,016957;0,0069456;0,013416;NA;NA;NA;0,025715;0,028138;0,007396;0,0078593;0,027083;NA;NA;0,021378;0,013553;0,02399;NA;0,018241;0,02288;0,0046544;0,02684;0,019489;0,013452;0,024779;0,010171;0,013719;0,030517;0,01131;0,021689;0,026175;NA;0,024364;0,027275;NA;0,025901;0,025206;0,02051;0,01722;0,023412;0,024825;0,022736;0,029914;0,028768;0,030035;0,021769;0,018822;0,012771;0,028294;0,023672;0,024365;0,025357;0,0072479;NA;0,023983;0,026052;NA;0,0086844;0,024851;NA;0,021481;0,021438;0,013606;0,0052518;0,010024;0,022388;0,026241;0,023634;0,017134;0,00963;0,02253;0,021283;0,019338;0,0092373;0,021246;0,01552;0,019274;0,016879;0,014904;0,0091798;NA;0,021635;0,024142;0,021846;0,025837;0,02317;0,032299;0,026119;NA;0,027488;0,012078;0,015766;NA;0,017642;0,026607;0,014742;0,028025;0,023033;0,028993;NA;NA;0,01826;0,034006;0,012889;0,021925;0,023667;0,0067207;0,034269;NA;0,031466;NA;0,010265;0,023117;NA;0,012406;0,021633;0,020091;0,02528;NA;0,013992;0,011289;0,017199;0,025466;0,014488;0,012657;0,020252;0,024726;0,015242;0,026405;0,01982;NA;0,021449;0,024184;0,01748;0,01644;0,021902;0,0088095;0,0070717;0,0067586
"298";0,030596;0,032255;0,030032;0,019408;0,0058064;0,027855;0,021731;NA;0,019346;NA;0,01229;0,026145;0,0038104;0,018393;NA;0,015591;0,030298;0,015445;0,0069299;0,023533;0,015719;0,014599;0,005816;0,025305;0,019538;0,01182;0,024511;0,016428;0,026434;NA;0,028641;NA;0,020344;0,0092747;0,029918;0,025663;NA;NA;NA;0,011415;0,016957;0,0069456;0,013416;NA;NA;0,02433;0,025715;0,028138;0,007396;0,0078593;0,027083;NA;NA;0,021378;0,013553;0,0274;NA;0,018241;0,02288;0,0046544;0,02684;0,019489;0,013452;0,024779;0,010171;0,013719;0,02834;0,01131;0,021689;0,026175;NA;0,022157;0,027275;NA;0,025901;0,025206;0,02051;0,01722;0,023412;0,024825;0,022736;0,029914;0,028768;0,032244;0,021769;0,018822;0,012771;0,028294;0,023672;0,024365;0,025357;0,0072479;NA;0,023983;0,026052;NA;0,0086844;0,024508;NA;0,021481;0,021438;0,013606;0,0052518;0,010024;0,022388;0,026241;0,023634;0,017134;0,00963;0,018456;0,021283;0,018541;0,0092373;0,021246;0,01552;0,019274;0,016879;0,014904;0,0091798;NA;0,021635;0,024142;0,021846;0,025837;0,02317;0,032299;0,026119;NA;0,027488;0,012078;0,017358;NA;0,017642;0,026607;0,014742;0,028025;0,023033;0,028993;NA;NA;0,01826;0,034006;0,012889;0,021925;0,023667;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,023117;NA;0,012406;0,021633;0,026395;0,02528;NA;0,013992;0,011289;0,017199;0,025466;0,014488;0,012657;0,019601;0,024726;0,015242;0,026405;0,021975;NA;0,021449;0,024184;0,01748;0,017097;0,021902;0,0088095;0,0070717;0,0067586
"299";0,033272;0,032255;0,030032;0,019408;0,0058064;0,027855;0,021731;NA;0,019346;NA;0,01229;0,026145;0,0038104;0,018393;NA;0,018737;0,030298;0,015445;0,0069299;0,023533;0,015719;0,014599;0,005816;0,025305;0,019538;0,01182;0,024511;0,016428;0,026434;NA;0,028641;NA;0,019945;0,0092747;0,029918;NA;NA;NA;NA;0,011415;0,016957;0,0069456;0,013416;NA;NA;0,02433;0,025715;0,028138;0,007396;0,0078593;0,025428;NA;NA;0,025526;0,013553;0,0274;NA;0,018241;0,02288;0,0046544;0,02684;0,019489;0,013452;0,024779;0,010171;0,013719;0,02834;0,01131;0,021689;0,032066;NA;0,022157;0,027275;NA;0,024411;0,032821;0,02051;0,01722;0,023412;0,024825;0,022736;0,029914;0,028521;0,032244;0,01888;0,018822;0,012771;0,028294;0,023672;0,024365;0,025357;0,0072479;NA;0,023983;0,026052;NA;0,0086844;0,024508;NA;0,021481;0,021438;0,013606;0,0052518;0,010024;0,022388;0,027869;0,023634;0,017134;0,00963;0,018456;0,021283;0,018541;0,0092373;0,021246;0,01552;0,019274;0,016879;0,014904;0,0091798;NA;0,021635;0,024142;0,021846;0,023666;0,02317;0,032299;0,026119;NA;0,027347;0,012078;0,017358;NA;0,017642;0,026607;0,014742;0,028025;0,023033;0,028993;NA;NA;0,01826;0,034006;0,012889;0,022606;0,023667;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,023117;NA;0,01771;0,021633;0,026395;0,02528;NA;0,013992;0,011289;0,017199;0,025466;0,014488;0,012657;0,019601;0,024726;0,015242;0,026405;0,021975;NA;0,021449;0,024184;0,01748;0,017097;0,021902;0,0088095;0,0070717;0,0067586
"300";0,030596;0,032255;0,030032;0,019408;0,0058064;0,027855;0,021731;NA;0,019346;NA;0,01229;0,026145;0,0038104;0,018393;NA;0,018737;0,032711;0,0129;0,0069299;0,023533;0,015719;0,014599;0,005816;0,025305;0,019538;0,015695;0,031183;0,016428;0,02368;NA;0,028641;NA;0,019945;0,0092747;0,028512;NA;NA;NA;NA;0,011415;0,016957;0,0069456;0,013416;NA;NA;0,02433;0,025943;0,028138;0,007396;0,0078593;0,025428;NA;NA;0,025526;0,013553;0,0274;NA;0,018241;0,028507;0,0046544;0,024041;0,019489;0,013159;0,022237;0,010171;0,013719;0,02834;0,01131;NA;0,032066;NA;0,022157;0,029857;NA;0,024411;0,032821;0,02037;0,01722;0,023784;0,024825;0,022736;0,029914;0,028521;0,032244;0,01888;0,018822;0,012771;0,023529;0,023672;0,024365;0,025357;0,0072479;NA;0,024485;0,026052;NA;0,0086844;0,024508;NA;0,021481;0,021438;0,013606;0,0052518;0,010024;0,022388;0,027869;0,023634;0,017073;0,00963;0,018456;0,021283;0,018541;0,0092373;0,021246;0,01552;0,019274;0,016879;0,014904;0,0091798;NA;0,021635;0,024142;0,02441;0,023666;0,02317;0,032299;0,026119;NA;0,027347;0,012078;0,017358;NA;0,017642;0,026607;0,014742;0,028025;0,023033;0,032129;NA;NA;0,019418;0,034006;0,012889;0,022606;0,023667;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,021275;NA;0,01771;0,021633;0,026395;0,02528;NA;0,013992;0,011289;0,016269;0,025466;0,014488;0,012657;0,019601;0,024726;0,015242;0,026405;0,021975;NA;0,021449;0,024184;0,026115;0,017097;0,021902;0,0088095;0,0070717;0,0067586
"301";0,030596;0,032255;0,030032;0,019408;0,0058064;0,027855;0,021731;NA;0,019346;NA;0,011867;0,026145;0,0038104;0,019676;NA;0,018737;0,032711;0,0129;0,0069299;0,023533;0,015719;0,014599;0,005816;0,025305;0,019538;0,015695;0,031183;0,015847;0,02368;NA;0,02795;NA;0,019945;0,0092747;0,028512;NA;NA;NA;NA;0,011415;0,016957;0,0069456;0,013416;NA;NA;0,02433;0,025943;0,023441;0,007396;0,0078593;0,025428;NA;NA;0,025526;0,013553;0,0274;NA;0,018241;0,028507;0,0046544;0,024041;0,019489;0,013159;0,022237;0,010171;0,013719;0,02834;0,01131;NA;0,032066;NA;0,022157;0,029857;NA;0,024411;0,032821;0,02037;0,01722;0,023784;0,024825;0,022736;0,030477;0,028521;0,027095;0,01888;0,018822;0,011002;0,023529;0,023672;0,024365;0,025357;0,0072479;NA;0,024485;0,026052;NA;0,0086844;0,024508;NA;0,021481;0,021438;0,013606;0,0052518;0,010024;0,022388;0,027869;0,023634;0,017073;0,00963;0,018456;0,022248;0,018541;0,0092373;0,020184;0,01552;0,015615;0,016879;0,014904;0,0091798;NA;0,021635;0,024142;0,02441;0,023666;0,02317;0,032299;0,026119;NA;0,027347;0,012078;0,017358;NA;0,018422;0,019275;0,014742;0,028025;0,018181;0,032129;NA;NA;0,019418;0,027312;0,012889;0,022606;0,023667;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,021275;NA;0,01771;0,022618;0,026395;0,02528;NA;0,013992;0,011289;0,016269;0,025466;0,013745;0,012657;0,019601;0,02582;0,015242;0,02291;0,021975;NA;0,021449;0,023839;0,026115;0,017097;0,021902;0,0088095;0,0070717;0,0067586
"302";0,030596;0,026567;0,030488;0,019408;0,0058064;0,027855;0,01965;NA;0,019346;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,032711;0,0129;0,0069299;0,023533;0,015719;0,014599;0,005816;0,025305;0,019538;0,015695;0,031183;0,015847;0,02368;NA;0,02795;NA;0,019945;0,0092747;0,028512;NA;NA;NA;NA;0,011415;0,016957;0,0069456;0,013416;NA;NA;0,02433;0,025943;0,023441;0,007396;0,0078593;0,025428;NA;NA;0,025526;0,013553;0,027849;NA;0,018241;0,028507;0,0046544;0,024041;0,019489;0,013159;0,022237;0,010171;0,013719;0,022339;0,01131;NA;0,032066;NA;0,022157;0,029857;NA;0,024411;0,032821;0,02037;0,01722;0,023784;0,024825;0,026216;0,030477;0,028521;0,027095;0,01888;0,0201;0,011002;0,023529;0,025128;0,026527;0,025357;0,0072479;NA;0,024485;0,026052;0,013972;0,0086844;0,024508;NA;0,021481;0,021438;0,013606;NA;0,010024;0,022388;0,027869;0,023634;0,017073;0,00963;0,018456;0,022248;0,018541;0,0092373;0,020184;0,01552;0,015615;0,016879;0,014904;0,0091798;NA;0,021635;0,024142;0,02441;0,023666;0,02317;0,032299;0,026119;NA;0,027347;0,012078;0,017358;NA;0,018422;0,019275;0,014742;0,028025;0,018181;0,032129;NA;NA;0,019418;0,027312;0,012589;0,022606;0,024292;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,021275;NA;0,01771;0,022618;0,026395;0,025274;NA;0,013992;0,011289;0,016269;0,025466;0,013745;0,012657;0,019601;0,02582;0,015242;0,02291;0,021975;NA;0,021449;0,023839;0,026115;0,017097;0,021902;0,0088095;0,0070717;0,0067586
"303";0,033272;0,026567;0,030488;0,019408;0,0058064;0,023228;0,01965;NA;0,019346;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,032711;0,0129;0,0069299;0,023533;0,015719;0,014599;0,005816;0,025305;0,017809;0,015695;0,031183;0,015847;0,02368;NA;0,02795;NA;0,019945;0,0092747;0,032189;NA;NA;NA;NA;NA;0,016957;0,0069456;0,013585;NA;NA;0,030031;0,025943;0,023441;0,007396;0,0078593;0,025428;NA;NA;0,025526;0,013553;0,027849;NA;0,018241;0,028507;0,0046544;0,024041;0,020544;0,013159;0,022237;0,010171;0,013719;0,022339;0,01131;NA;0,032066;NA;0,022157;0,029857;NA;0,024411;0,032821;0,02037;0,017083;0,023784;0,024825;0,026216;0,030477;0,028521;0,027095;0,01888;0,0201;0,011002;0,023529;0,025128;0,026527;0,025357;0,0072479;NA;0,024485;0,025996;0,013972;0,0086844;0,023065;NA;0,021481;0,020186;0,015196;NA;0,010024;0,022388;0,027869;0,021098;0,017073;0,00963;0,023346;0,022248;0,018541;0,0092373;0,020184;0,018492;0,015615;0,016879;0,014904;0,0091798;NA;0,02048;0,024142;0,02441;0,023666;0,02317;0,028514;0,027969;NA;0,027347;0,012316;0,017358;NA;0,018422;0,019275;0,017452;0,029934;0,018181;0,032129;NA;NA;0,019418;0,027312;0,012589;0,022606;0,024292;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,021275;NA;0,01771;0,022618;0,026395;0,025274;NA;0,013992;0,011289;0,016269;0,025466;0,013745;0,012657;0,019601;0,02582;0,015242;0,02291;0,022733;NA;0,021449;0,023839;0,026115;0,017097;0,021902;0,0088095;0,0070717;0,0067586
"304";0,029896;0,026567;0,030488;0,018229;0,0058064;0,023228;0,01965;NA;0,019346;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,032711;0,0129;0,0069299;0,023001;0,022959;0,013442;0,005816;0,028331;0,017809;0,015695;0,024864;0,015847;0,02368;NA;0,02795;NA;0,019945;0,0092747;0,032189;NA;NA;NA;NA;NA;0,016625;0,0069456;0,013585;NA;NA;0,030031;0,025943;0,023441;0,007396;0,0078593;0,02699;NA;NA;0,022422;0,013553;0,027849;NA;0,018241;0,028507;0,0046544;0,024041;0,020544;0,013159;0,022237;0,010171;0,013719;0,022339;0,015136;NA;0,026753;NA;0,022157;0,029857;NA;0,028166;0,032821;0,02037;0,017083;0,023784;0,023983;0,026216;0,030477;0,027508;0,027095;0,01888;0,0201;0,011002;0,023529;0,025128;0,026527;0,029861;0,0072479;NA;0,024485;0,025996;0,013972;0,0086844;0,023065;NA;0,021481;0,020186;0,015196;NA;0,010024;0,022388;0,027869;0,021098;0,017073;0,00963;0,023346;0,022248;0,018541;0,0092373;0,020184;0,018492;0,015615;0,016879;0,014904;0,0091798;NA;0,02048;0,022076;0,02441;0,023666;0,02317;0,028514;0,027969;NA;0,027347;0,012316;0,017358;NA;0,018422;0,019275;0,017452;0,029934;0,018181;0,032129;NA;NA;0,019418;0,027312;0,012589;0,022606;0,024292;0,0067207;0,027544;NA;0,028703;NA;0,010265;0,021275;NA;0,01771;0,022618;0,025387;0,025274;NA;0,013992;0,011289;0,016269;0,025466;0,013745;0,012657;0,019601;0,02582;0,015242;0,02291;0,022733;NA;0,028976;0,023839;0,026115;0,017097;0,019458;0,0088095;0,0070717;0,0067586
"305";0,029896;0,026567;0,030488;0,018229;0,0058064;0,023228;0,01965;NA;0,019437;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,032711;0,0129;0,0069299;0,023001;0,022959;0,013442;NA;0,028331;0,017809;0,015695;0,024864;0,015847;0,022372;NA;0,02795;NA;0,019945;0,0092747;0,032189;0,028243;NA;NA;NA;NA;0,016625;0,0069456;0,013585;NA;NA;0,030031;0,025943;0,023441;0,0065576;0,0078593;0,02699;NA;NA;0,022422;0,012354;0,027849;NA;0,018241;0,028507;0,0046544;0,024041;0,020544;0,013159;0,022237;0,010171;0,013719;0,022339;0,015136;0,024213;0,026753;NA;0,022157;0,029857;NA;0,028166;0,026948;0,02037;0,017083;0,023784;0,023983;0,026216;0,030477;0,027508;0,027095;0,01888;0,0201;0,011002;0,023529;0,025128;0,026527;0,029861;0,0072479;NA;0,023066;0,025996;0,013972;0,0086844;0,023065;NA;0,019174;0,020186;0,015196;NA;0,011735;0,027174;0,028616;0,021098;0,017073;0,00963;0,023346;0,022248;0,018541;0,0092373;0,020184;0,018492;0,015615;0,016879;0,013139;0,0091798;NA;0,02048;0,022076;0,02441;0,02284;0,026268;0,028514;0,027969;NA;NA;0,012316;0,017358;NA;0,018422;0,019275;0,017452;0,029934;0,018181;0,026034;NA;NA;0,019418;0,027312;0,012589;0,021858;0,024292;0,0067207;0,02815;NA;0,030222;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,025274;NA;0,013992;0,011289;0,016269;0,026437;0,013745;0,012657;0,016545;0,02582;0,016594;0,02291;0,022733;NA;0,028976;0,023839;0,026115;0,017097;0,019458;0,0088095;0,0070717;0,0067586
"306";0,029896;0,026567;0,030488;0,018229;0,0058064;0,023228;0,01965;NA;0,019437;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,030116;0,0129;0,0069299;0,023001;0,022959;0,013442;NA;0,028331;0,017809;0,015695;0,024864;0,015847;0,022372;NA;NA;NA;0,019945;0,0092747;0,032189;0,028243;NA;NA;NA;NA;0,016625;0,0069456;0,013585;NA;NA;0,030031;0,025943;0,023441;0,0065576;0,0078593;0,02699;NA;NA;0,022422;0,012354;0,027849;NA;0,018241;0,028507;0,0046544;0,024041;0,020544;0,013159;0,022237;0,010171;0,012833;0,022339;0,015136;0,024213;0,026753;NA;0,022157;0,029857;NA;0,028166;0,026948;0,02037;0,017083;0,023784;0,023983;0,026216;0,026909;0,027508;NA;0,01888;0,0201;0,011002;0,023634;0,025128;0,026527;0,029861;0,0072479;NA;0,023066;0,025996;0,013972;0,0086844;0,023065;NA;0,019174;0,020186;0,015196;NA;0,011735;0,027174;0,028616;0,021098;0,017073;0,0094898;0,023346;0,022248;0,018541;0,0092373;0,017475;0,018492;0,015615;0,016879;0,013139;0,0091798;NA;0,02048;0,022076;0,02441;0,02284;0,026268;0,028514;0,027969;NA;NA;0,012316;0,017358;NA;0,018422;0,02051;0,017452;0,033466;0,018181;0,026034;NA;NA;0,019418;0,027312;0,012589;0,021858;0,024292;0,0067207;0,02815;NA;0,030222;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,025274;NA;0,013992;0,011738;0,016269;0,026437;0,013745;0,013774;0,016545;0,02582;0,016594;0,02291;0,022733;NA;0,028976;0,030614;0,025123;0,017097;0,019458;0,0088095;0,0070717;0,0067586
"307";0,029896;0,026567;0,030488;0,018229;0,0058064;0,027524;0,01965;NA;0,019437;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,030116;0,0129;0,0069299;0,023001;0,022959;0,013442;NA;0,028331;0,017809;0,015695;0,024864;0,015847;0,022372;NA;NA;NA;0,022449;0,0092747;0,032189;0,028243;NA;NA;NA;0,0079666;0,016625;0,0069456;0,013585;NA;NA;0,030031;0,025943;0,023441;0,0065576;0,0078593;0,02699;NA;NA;0,022422;0,012354;0,027849;NA;0,013684;0,028507;0,0046544;0,023429;0,020544;0,013159;0,020197;0,010171;0,012833;0,026737;0,015136;0,024213;0,026753;NA;0,022157;0,027267;NA;0,028166;0,026948;0,02037;0,017083;0,023784;0,023983;0,026216;0,026909;0,027508;NA;0,01888;0,0201;0,011002;0,023634;0,025128;0,026527;0,029861;0,0072479;NA;0,023066;0,025996;0,013972;0,0085987;0,023065;NA;0,019174;0,020186;0,015196;NA;0,011735;0,027174;0,028616;0,021098;0,017073;0,0094898;0,023346;0,022248;0,018451;0,0092373;0,017475;0,018492;0,015615;0,016879;0,013139;0,0091798;NA;0,02048;0,022076;0,020488;0,02284;0,026268;0,026134;0,027969;NA;NA;0,012316;0,017358;NA;0,018422;0,02051;0,017452;0,033466;0,018181;0,026034;NA;NA;0,019418;0,027312;0,012589;0,021858;0,024292;NA;0,02815;NA;0,030222;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,025274;NA;0,013027;0,011738;0,016269;0,026437;0,013745;0,013774;0,016545;0,02582;0,016594;0,025836;0,022733;NA;0,028976;0,030614;0,025123;0,017097;0,019458;0,0088095;0,0070717;0,0067586
"308";0,029896;0,026567;0,027666;0,018229;0,0058064;0,027524;0,019819;NA;0,019437;NA;0,011867;0,025846;0,0038104;0,019676;NA;0,018737;0,030116;0,0129;0,0069299;0,023001;0,022959;0,013442;NA;0,028331;0,017809;0,015695;0,024864;0,015847;0,022372;NA;NA;NA;0,022449;0,0092747;0,032189;0,028243;NA;NA;NA;0,0079666;0,016625;0,0069456;0,013585;NA;NA;0,030031;0,019786;0,023441;0,0065576;0,0078593;0,02699;NA;NA;0,022422;0,012354;0,026315;NA;0,013684;0,028507;0,0046544;0,023429;0,020544;0,013159;0,020197;0,010832;0,012833;0,026737;0,015136;0,024213;0,026753;NA;0,023912;0,027267;NA;0,028166;0,026948;0,02037;0,017083;0,023059;0,023983;0,026216;0,026909;0,027508;NA;0,01888;0,0201;0,011002;0,023634;0,020709;0,024947;0,029861;0,0072479;NA;0,023066;0,025996;0,013972;0,0085987;0,023065;NA;0,019174;0,020186;0,015196;NA;0,011735;0,027174;0,028616;0,018384;0,017073;0,0094898;0,023346;0,023725;0,018451;0,0092373;0,017475;0,018492;0,015615;0,01888;0,013139;0,0091798;NA;0,02048;0,022076;0,020488;0,02284;0,026268;0,026134;0,027969;NA;NA;0,012316;0,017358;NA;0,018422;0,02051;0,017452;0,033466;0,018181;0,026034;NA;NA;0,017283;0,028627;0,012589;0,021858;0,025088;NA;0,02815;NA;0,030222;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,025274;NA;0,013027;0,011738;0,016269;0,026437;0,013745;0,013774;0,016545;0,029848;0,016594;0,025836;0,022733;NA;0,028976;0,030614;0,025123;0,017621;0,019458;0,010158;0,0070717;0,0067586
"309";0,029896;0,026567;0,027666;0,018229;0,0058064;0,027524;0,019819;NA;0,019437;NA;0,011867;0,029773;0,0038104;0,019676;NA;0,018737;0,030116;0,0129;0,0069299;0,026542;0,022959;0,013442;0,0051139;0,028331;0,017809;0,015695;0,024864;0,015847;0,022372;NA;NA;NA;0,022449;0,0092747;0,032189;0,028243;NA;NA;NA;0,0079666;0,016625;NA;0,013585;NA;NA;0,030031;0,019786;0,022839;0,0065576;0,0078593;0,02699;NA;NA;0,022422;0,012354;0,026315;NA;0,013684;0,028507;0,0046544;0,023429;0,020544;0,013159;0,020197;0,010832;0,012833;0,026737;0,015136;0,024213;0,026753;NA;0,023912;0,027267;NA;0,03066;0,026948;0,014331;0,017083;0,023059;0,023983;0,023681;0,026909;0,027508;NA;0,01888;0,0201;0,011002;0,023634;0,020709;0,024947;0,029861;0,0072479;NA;0,023066;0,025996;0,013972;0,0085987;0,023065;NA;0,019174;0,020186;0,015196;NA;0,011735;0,027174;0,028616;0,018384;0,017073;0,0094898;0,023346;0,023725;0,018451;0,0092373;0,017475;0,018492;0,013853;0,01888;0,013139;0,0091798;NA;0,02048;0,022076;0,020488;0,02284;0,026268;0,026134;0,027969;NA;0,024299;0,012316;0,020774;NA;0,018422;0,02051;0,017452;0,033466;0,018181;0,026034;NA;NA;0,017283;0,028627;0,012589;0,021858;0,025088;NA;0,02815;NA;0,030222;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,025274;NA;0,013027;0,011738;0,014507;0,026437;0,013213;0,013774;0,016545;0,029848;0,016594;0,025836;0,022447;NA;0,028976;0,030614;0,025123;0,017621;0,019458;0,010158;0,0070717;0,0067586
"310";0,026371;NA;0,027666;0,018229;0,0058064;0,027524;0,019819;NA;0,019437;NA;0,011867;0,029773;0,0038104;0,022609;NA;NA;0,030116;0,011947;0,0069299;0,026542;0,022959;0,013442;0,0051139;0,028331;0,017809;0,013703;0,024864;0,015847;0,022372;NA;0,036145;NA;0,022449;0,0092747;0,023186;0,028243;NA;NA;NA;0,0079666;0,016625;NA;0,013585;NA;NA;0,026384;0,019786;0,022839;0,0065576;0,0078593;0,024541;NA;NA;0,025675;0,012354;0,026315;NA;0,013684;0,028507;0,0046544;0,023429;0,020544;0,013159;0,020197;0,010832;0,012833;0,026737;0,015136;0,023419;0,026753;NA;0,023912;0,027267;NA;0,03066;0,026948;0,014331;0,017083;0,023059;0,023983;0,023681;0,026909;0,027508;NA;0,022853;0,0201;0,011002;0,023634;0,020709;0,024947;0,029861;0,0072479;NA;0,023066;0,025996;0,013972;0,0085987;0,025688;NA;0,019174;0,019297;0,015196;NA;0,011735;0,022567;0,028616;0,018384;0,017073;0,0094898;0,019105;0,023725;0,018451;0,0099016;0,017475;0,018492;0,013853;0,01888;0,013139;0,0091798;NA;0,02048;0,022762;0,020488;0,02284;0,021811;0,026134;0,027969;NA;0,024299;0,012316;0,020774;NA;0,01701;0,02051;0,017452;0,033466;0,018181;0,027016;NA;NA;0,017283;0,028627;0,012589;0,021858;0,025088;NA;0,024995;NA;0,029743;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,025274;NA;0,013027;0,011738;0,014507;0,027412;0,013213;0,013774;0,016545;0,029848;0,016594;0,025836;0,022447;NA;0,028976;0,030614;0,025123;0,017621;0,019458;0,010158;0,0070717;0,0067586
"311";0,026371;NA;0,027666;0,019241;0,0058064;0,027524;0,019819;NA;0,019437;NA;0,011867;0,029773;0,0038104;0,022609;NA;NA;0,030116;0,011947;0,0078296;0,026542;0,022959;0,013442;0,0051139;0,026013;0,017809;0,013703;0,027351;0,014062;0,019742;NA;0,036145;NA;0,022449;0,0092747;0,023186;0,035203;NA;NA;NA;0,0079666;0,016625;NA;0,013585;NA;NA;0,026384;0,019786;0,022839;0,0065576;0,0078593;0,024541;NA;NA;0,025675;0,012354;0,026315;NA;0,013684;0,028507;0,0046544;0,020343;0,020002;0,013159;0,020197;0,010832;0,012833;0,026737;0,015136;0,023419;0,026753;NA;0,023912;0,027267;NA;0,03066;0,027965;0,014331;0,014168;0,023059;0,02535;0,023681;0,026941;0,030015;0,025806;0,022853;0,0201;0,011002;0,024291;0,020709;0,024947;0,025787;0,0071362;NA;0,023066;0,029691;0,014618;0,0085987;0,025688;NA;0,019174;0,019297;0,015196;NA;0,011735;0,022567;0,028616;0,018384;0,016844;0,0094898;0,019105;0,023725;0,018451;0,0099016;0,017475;0,018492;0,013853;0,01888;0,013139;0,0091798;NA;0,018331;0,022762;0,020488;0,02284;0,021811;0,026134;0,024787;NA;0,024299;0,012316;0,020774;NA;0,01701;0,02051;0,017216;0,033466;0,018181;0,027016;NA;NA;0,017283;0,028627;0,012589;0,021858;0,025088;NA;0,024995;NA;0,029743;NA;0,010265;0,024769;NA;0,021886;0,022618;0,025387;0,028514;NA;0,013027;0,011738;0,014507;0,027412;0,013213;0,013774;0,016545;0,029848;0,016594;0,025836;0,022447;NA;0,028976;0,030614;0,025123;0,017621;0,019458;0,010158;0,0070717;0,0067586
